ASVID,S01AUG.MCS.09,S01JUL22.KIT1.KITOME.09,S05JUL22.MCS,S07SEP22.EXT12,S09Feb23.Soil.F13.Rep1,S09Feb23.Soil.F13.Rep2,S09Feb23.Soil.F13.Rep3,S09Feb23.Soil.F8.Rep.1,S09Feb23.Soil.F8.Rep.2,S09Feb23.Soil.F8.Rep.3,S11JAN22.GTEXT1.09,S12JAN22.GTEXT10.09,S12JAN22.GTEXT2.09,S12JAN22.GTEXT5.09,S12JAN22.GTEXT6.09,S12JAN22.GTEXT7.09,S12JAN22.GTEXT8.09,S12JAN22.GTEXT9.09,S13JAN22.GTEXT1.09,S13JAN22.GTEXT2.09,S13JAN22.GTEXT3.09,S13JAN22.GTEXT4.09,S13JAN22.GTEXT5.09,S13JAN22.GTEXT6.09,S13JAN22.GTEXT7.09,S13JAN22.GTEXT8.09,S13JAN22.GTEXT9.09,S15SEP22.SOIL08.09,S15SEP22.SOIL13.09,S28JAN22.GTEXT02.09,S28JAN22.GTEXT03.09,S28JAN22.GTEXT05.09,S28JAN22.GTEXT06.09,S28JAN22.GTEXT07.09,S28JAN22.GTEXT08.09,S28JAN22.GTEXT09.09,S28JAN22.GTEXT10.09,S28JAN22.GTEXT11.09,S28JAN22.GTEXT12.09,S28JAN22.GTEXT13.09,S28JAN22.GTEXT14.09,POWERSOILKITOME1,POWERSOILKITOME2,POWERSOILKITOME3
ASV_131,0,0,0,0,159,142,354,0,0,18,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_132,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_133,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_134,0,0,0,0,602,686,598,149,105,128,0,0,0,0,0,0,0,0,0,0,0,0,0,80,194,0,0,0,1527,0,0,1346,0,0,0,0,0,613,0,217,0,0,0,0
ASV_135,0,0,0,0,0,163,67,554,349,123,0,0,112,0,200,0,0,0,0,0,0,207,0,0,0,0,0,0,236,0,0,249,0,0,0,0,0,0,217,34,0,0,0,0
ASV_136,0,0,0,0,434,0,0,675,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0
ASV_137,0,0,0,0,461,478,618,353,272,355,0,320,0,0,1055,358,0,0,0,0,0,943,0,0,245,0,0,0,525,0,0,0,0,0,0,0,0,0,423,195,0,0,0,0
ASV_138,0,0,0,0,152,0,0,109,0,114,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0
ASV_139,0,0,0,0,946,1407,1901,1276,893,2005,0,598,1902,349,128,594,727,892,436,0,0,473,0,637,838,978,0,0,2601,0,576,2398,190,140,0,0,0,0,0,313,0,0,0,0
ASV_140,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_142,0,0,0,0,303,424,621,849,569,612,973,726,1109,437,0,0,1678,342,0,0,0,832,0,526,141,362,0,0,957,0,0,0,232,942,0,580,0,239,141,412,844,0,0,0
ASV_143,0,0,0,0,122,37,0,671,382,374,0,877,377,0,311,221,933,0,0,0,0,0,1169,680,1143,216,904,0,432,0,0,195,549,0,0,0,0,325,197,218,0,0,0,0
ASV_144,0,0,0,0,463,661,1006,720,450,473,0,442,1057,0,565,1177,0,755,0,0,0,0,0,487,1729,587,1536,0,1167,0,0,0,0,0,0,0,0,0,302,795,140,0,0,0
ASV_145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0
ASV_146,0,0,0,0,156,354,194,496,420,388,0,907,2142,399,1072,0,1710,523,66,483,340,1861,0,916,305,1239,340,0,898,272,0,0,682,1507,0,585,0,714,370,352,688,0,0,0
ASV_147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,0
ASV_148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_149,0,0,0,0,0,0,0,339,128,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_150,0,0,0,0,196,74,0,0,0,0,0,944,0,0,438,0,0,0,0,262,0,0,222,251,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0
ASV_151,0,0,0,0,471,394,731,1197,662,729,0,286,0,394,131,438,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,980,188,0,0,0,0,157,0,0,0,0,0,0
ASV_152,0,0,0,0,0,0,0,0,123,227,0,0,542,211,0,221,0,0,0,85,0,0,0,0,0,250,393,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0
ASV_153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_154,0,0,0,0,0,0,0,228,0,0,719,0,0,333,111,545,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,141,84,0,0,0,0,228,0,342,202,0,0,0
ASV_155,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_156,0,0,0,0,0,0,0,222,0,0,380,192,0,298,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0
ASV_157,0,0,0,0,0,0,147,0,191,0,0,257,415,0,0,0,0,0,33,205,0,1081,451,325,387,0,0,0,184,0,0,182,0,0,0,0,0,0,0,130,0,0,0,0
ASV_158,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_159,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_160,0,0,0,0,123,162,231,319,194,239,0,79,0,349,503,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0
ASV_161,0,0,0,0,0,0,0,196,114,287,0,0,0,0,0,715,0,0,0,0,0,0,0,0,556,0,616,0,137,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0
ASV_162,0,0,0,0,467,414,788,1343,607,614,0,882,1361,987,595,378,813,0,1525,0,525,632,738,41,819,1215,1407,0,908,0,0,688,245,167,0,564,804,781,1028,315,1042,0,0,0
ASV_163,0,0,0,0,438,739,397,657,461,516,0,0,0,286,0,0,0,768,0,0,0,0,24,0,0,0,0,0,932,0,0,387,0,0,1222,0,0,0,0,0,0,0,0,0
ASV_164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0
ASV_168,0,0,0,0,0,0,49,0,23,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_169,0,0,0,0,0,0,0,0,36,52,0,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0
ASV_171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0
ASV_173,0,0,0,0,0,0,0,446,423,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0
ASV_174,0,0,0,0,1861,1431,1947,3180,2071,2378,673,842,839,1319,640,970,749,1818,804,979,740,1461,847,2016,944,990,0,0,3445,923,1862,1755,370,2503,718,0,2256,428,1295,643,621,0,0,0
ASV_175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0
ASV_176,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,0,366,0,0,0,0,0,0,0,0,0,0,0
ASV_178,0,0,0,0,149,0,0,859,883,1256,346,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,624,0,344,806,0,1196,0,354,0,0,878,0,0,165,0,0,0,0
ASV_179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0
ASV_180,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,622,0,773,459,775,0,0,537,616,75,0,1194,0,0,0
ASV_181,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,161,186,0,0,0
ASV_182,0,0,0,0,0,0,0,102,75,87,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_183,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
ASV_185,0,0,0,0,105,98,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0
ASV_186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_187,0,0,0,0,2990,2546,2115,354,214,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5022,0,0,0,102,0,0,0,0,0,118,0,0,0,0,0
ASV_188,0,0,0,0,58,0,0,0,0,316,0,0,0,0,0,0,252,0,0,0,0,0,0,103,183,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
ASV_189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_190,0,0,0,0,381,573,837,829,0,726,0,0,0,236,0,553,653,0,0,0,0,0,0,0,288,0,0,0,904,0,0,834,0,0,0,0,791,0,0,672,118,0,0,0
ASV_191,0,0,0,0,0,72,0,350,312,0,0,1073,908,0,445,423,0,519,0,0,173,236,0,447,0,0,917,0,129,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0
ASV_192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0
ASV_193,0,0,0,0,883,1140,745,0,0,131,0,0,207,0,0,0,0,0,0,68,0,0,0,0,0,0,693,0,1625,87,0,702,0,340,0,0,0,0,0,0,986,0,0,0
ASV_194,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0
ASV_195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_196,0,0,0,0,40,0,0,230,171,174,0,0,1534,751,0,530,0,546,0,0,0,0,0,0,83,107,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
ASV_197,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_198,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,86,0,0,0,0,0,0,0,46,0,0,0,0
ASV_199,0,0,0,0,637,726,771,1550,1768,1769,0,2339,2396,383,769,2638,934,4517,1154,0,493,170,0,373,181,0,1032,0,1459,0,538,499,0,306,0,0,522,0,52,0,110,0,0,0
ASV_200,0,0,0,0,0,0,0,599,455,468,539,624,0,0,0,0,364,0,0,0,0,0,0,0,0,0,685,0,288,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0
ASV_201,0,0,0,0,1163,1467,1290,508,527,653,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0
ASV_202,0,0,0,0,0,0,0,0,0,0,0,287,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,703,0,0,0,0,0,0
ASV_203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,103,0,0,0,0,0,0,0,0,133,0,0,0
ASV_204,0,0,0,0,337,474,462,545,730,99,0,801,404,0,353,0,0,0,0,0,0,0,0,0,652,0,0,0,379,0,0,843,0,271,0,0,194,221,152,177,99,0,0,0
ASV_205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_207,0,0,0,0,0,0,0,498,331,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,555,310,0,0,0,0,0,0,0,0,0,0,0,0
ASV_208,0,0,0,0,0,0,0,0,0,68,0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0
ASV_210,0,0,0,0,172,222,202,126,85,106,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0
ASV_211,0,0,0,0,0,1042,444,451,794,402,951,0,0,0,0,503,976,0,0,0,0,0,275,0,0,0,0,0,798,0,0,1585,362,337,0,0,129,0,0,0,0,0,0,0
ASV_212,0,0,0,0,3114,3133,3449,1765,1043,1704,524,3401,4147,936,1732,4710,318,1409,0,934,917,0,1166,120,580,1614,26,0,6868,0,0,7930,2397,629,1930,224,1006,467,485,2013,3031,0,0,0
ASV_213,0,0,0,0,0,111,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,85,0,0,0,0,382,0,89,0,0,0,0
ASV_214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0
ASV_215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,247,0,0,0,0,0,78,0,0,0,0,0,0,0,0,103,0,0,0,0,619,0,0,0,0,0,0
ASV_216,0,0,0,0,0,0,0,0,0,0,352,0,110,0,0,379,0,648,0,88,0,0,81,204,0,0,0,0,0,0,889,337,140,86,176,0,0,0,185,0,0,0,0,0
ASV_217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0
ASV_218,0,0,0,0,0,141,385,544,341,508,2223,583,1234,811,117,797,643,779,0,1768,360,1366,0,391,540,925,735,0,425,204,2121,1068,2016,417,329,35,433,540,1283,400,1248,0,0,0
ASV_219,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,0,0,0,0,0
ASV_220,0,0,0,0,1737,1828,1266,3729,1549,1171,1131,0,644,228,0,0,0,366,0,607,0,0,132,350,441,690,0,0,3871,0,0,2390,0,687,0,0,0,0,103,361,1799,0,0,0
ASV_221,0,0,0,0,0,0,0,545,205,234,0,0,253,0,465,1015,0,167,510,0,144,626,112,588,0,0,157,0,0,388,0,325,281,0,0,0,0,0,0,65,284,0,0,0
ASV_222,0,0,0,0,0,106,121,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_223,0,0,0,0,315,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0
ASV_224,0,0,0,0,387,774,798,0,0,263,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_225,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_226,0,0,0,0,696,1073,646,341,0,0,0,0,231,0,0,0,0,0,0,1359,0,0,0,0,0,1699,0,0,2297,0,0,507,125,0,0,0,0,0,0,0,151,0,0,0
ASV_227,0,0,0,0,0,0,0,0,165,218,0,469,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_228,0,0,0,0,122,135,130,1098,800,698,289,1093,0,1530,1180,692,0,0,0,433,175,449,0,0,0,853,0,0,360,255,0,195,130,0,0,0,0,303,526,0,0,0,0,0
ASV_229,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,508,0,0,0,0,0,0,0,0,0,648,0,311,207,0,855,0,0,0,0,0,0,0
ASV_230,0,0,0,0,439,795,839,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0
ASV_231,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0
ASV_232,0,0,0,0,176,0,161,0,65,0,0,0,253,0,0,0,668,288,0,0,0,0,0,0,0,0,0,0,349,0,0,126,0,0,0,599,0,0,0,0,0,0,0,0
ASV_233,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_234,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_235,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_236,0,0,0,0,0,0,0,198,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0
ASV_237,0,0,0,0,3793,5302,5226,2809,1855,1983,1543,2751,15535,3211,742,4902,4399,6087,0,1980,759,4770,979,1904,663,2090,2588,0,9529,611,1685,22137,6382,2882,1891,460,4495,2022,2409,3301,6628,0,0,0
ASV_238,0,0,0,0,442,976,1512,0,0,155,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2252,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0
ASV_239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,58,0,0
ASV_240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
ASV_241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_242,0,0,0,0,0,25,0,66,46,60,0,136,758,152,0,0,0,177,0,0,0,0,217,0,0,0,0,0,56,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0
ASV_243,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0
ASV_245,0,0,0,0,0,0,0,160,108,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_246,0,0,0,0,0,0,0,0,57,58,0,159,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_247,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_248,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_249,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0
ASV_252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0
ASV_253,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0
ASV_255,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_256,0,0,0,0,98,118,275,245,0,198,0,225,192,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0
ASV_257,0,0,0,0,407,577,347,515,399,372,0,0,0,0,0,0,0,79,0,0,0,1435,0,145,0,0,0,0,725,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0
ASV_258,0,0,0,0,774,756,845,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041,0,330,575,0,183,0,0,754,0,425,0,0,0,0,0
ASV_259,0,0,0,0,0,0,452,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0
ASV_260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0
ASV_261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_263,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_264,0,0,0,0,125,128,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_265,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_266,0,0,0,0,111,212,77,97,9,0,0,153,294,0,0,0,0,0,712,0,0,0,0,108,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,1765,0,0,0
ASV_267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0
ASV_268,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0
